Date,Message
2025-12-17T04:15:00.000-00:00,"0,0.23,100,1.28,0.65,-30683.39,0,1,1,1,1"
2025-12-17T05:45:00.000-00:00,"0,0.24,100,0.91,1.45,-86674.37,0,1,1,2,0"
2025-12-17T07:30:00.000-00:00,"0,0.42,100,0.81,0.16,-78380.29,0,1,0,4,6"
2025-12-17T08:15:00.000-00:00,"1,0.42,100,1.89,0.52,-76939.25,0,1,0,1,7"
2025-12-17T08:45:00.000-00:00,"0,0.49,100,1.46,0.1,-66786.94,0,1,1,5,11"
2025-12-17T10:00:00.000-00:00,"0,0.95,100,1.91,0.19,-78339.11,0,2,1,6,0"
2025-12-17T14:30:00.000-00:00,"1,0.38,100,1.22,0.85,7499.65,1,3,1,2,0"
2025-12-17T17:45:00.000-00:00,"0,0.57,100,0.91,0.06,-56092.85,0,3,1,1,4"
2025-12-18T05:15:00.000-00:00,"1,0.14,100,1.05,0.85,-32400.95,0,1,0,3,1"
2025-12-18T05:30:00.000-00:00,"0,0.49,100,1.78,0.06,-28186.19,0,1,1,1,0"
2025-12-18T08:30:00.000-00:00,"1,0.64,100,1.24,0.36,-23368.23,0,2,1,1,4"
2025-12-19T07:00:00.000-00:00,"0,2.52,100,5.75,0.06,-380.52,0,3,0,41,14"
2025-12-19T14:30:00.000-00:00,"1,0.89,100,4.04,0.36,91782.46,1,2,1,29,0"
2025-12-19T17:45:00.000-00:00,"1,0.91,100,2.91,0,57954.25,1,2,0,42,1"
2025-12-19T19:30:00.000-00:00,"0,0.37,100,2.02,0.31,34179.18,1,3,0,6,1"
2025-12-20T04:45:00.000-00:00,"1,0.25,100,3.91,0,73620.54,1,1,1,5,3"
2025-12-20T05:15:00.000-00:00,"1,0.02,100,1.42,0.11,59545.03,1,3,1,1,37"
2025-12-20T05:45:00.000-00:00,"1,0.13,100,0.81,1.97,84085.71,1,1,1,1,0"
2025-12-20T08:45:00.000-00:00,"1,0.3,100,1.06,1.92,68836.02,1,2,0,2,0"
2025-12-20T23:00:00.000-00:00,"0,0.52,100,3.26,0.34,40564.26,1,1,0,2,2"
2025-12-21T08:30:00.000-00:00,"0,1.41,100,3.15,0.11,31849.57,1,1,0,26,1"
2025-12-21T08:30:00.000-00:00,"0,0.01,100,0.17,0.04,38677.34,1,1,0,28,0"
2025-12-21T13:15:00.000-00:00,"1,1.86,100,5.92,0.35,40456.64,1,2,0,17,1"
2025-12-21T16:15:00.000-00:00,"0,1.31,100,1.74,0.57,191.4,1,4,0,1,9"
2025-12-21T17:00:00.000-00:00,"0,0.48,100,0.88,0.09,19127.48,1,4,0,11,3"
2025-12-21T19:45:00.000-00:00,"1,0.37,100,1.08,0.03,23979.01,1,3,1,2,1"
2025-12-22T00:45:00.000-00:00,"1,0.58,100,9.85,0,56859.64,1,1,1,2,0"
2025-12-22T03:15:00.000-00:00,"0,0.38,100,1.56,0.57,29811.37,1,1,0,1,3"
2025-12-22T12:15:00.000-00:00,"1,1.25,100,8.8,0.14,105875.6,1,2,1,1,14"
2025-12-22T20:30:00.000-00:00,"0,0.14,100,1.27,0.3,-51186.58,0,3,1,2,0"
2025-12-22T22:45:00.000-00:00,"0,0.5,100,0.87,0.22,-35975.36,0,3,0,4,8"
2025-12-23T03:00:00.000-00:00,"0,0.16,100,1.02,0.01,-17031.71,0,3,1,13,17"
2025-12-23T03:30:00.000-00:00,"0,0.22,100,0.44,1.23,-49599.16,0,1,0,1,1"
2025-12-23T08:15:00.000-00:00,"0,0.42,100,2.9,0.34,-122102.7,0,1,0,1,6"
2025-12-23T12:15:00.000-00:00,"1,0.06,100,2.47,1.37,-73952.95,0,2,1,3,0"
2025-12-23T15:45:00.000-00:00,"0,0.7,100,4.28,0.43,-110849.13,0,3,0,1,2"
2025-12-23T16:00:00.000-00:00,"0,0.4,100,1.79,0,-66437.16,0,1,1,44,0"
2025-12-24T02:00:00.000-00:00,"1,0.24,100,2.05,0.06,-54338.99,0,1,0,2,2"
2025-12-24T04:45:00.000-00:00,"1,0.24,100,0.62,0.32,-75521.1,0,1,0,3,1"
2025-12-24T20:45:00.000-00:00,"1,0.19,100,1.27,0.14,-10994.75,0,3,1,3,0"
2025-12-24T21:15:00.000-00:00,"1,0.22,100,1.06,1.39,-4518.8,0,3,1,1,3"
2025-12-25T02:30:00.000-00:00,"0,0.52,100,2.03,0.01,10861.08,1,1,0,12,0"
2025-12-25T19:15:00.000-00:00,"1,0.1,100,2.26,0,49725.53,1,3,0,1,3"
2025-12-25T20:00:00.000-00:00,"0,0.03,100,1.08,0.48,41789.02,1,3,1,2,0"
2025-12-25T20:15:00.000-00:00,"1,0.5,100,3.46,0.05,58126.98,1,3,0,1,17"
2025-12-26T06:00:00.000-00:00,"0,0.52,100,0.51,0.48,116733.99,1,1,0,4,6"
2025-12-26T12:00:00.000-00:00,"0,0.01,100,0.23,2.72,53025.41,1,2,0,1,0"
2025-12-26T12:00:00.000-00:00,"0,0.05,100,1.26,0.01,59018.78,1,2,1,2,0"
2025-12-26T14:45:00.000-00:00,"1,2.7,100,3.88,0.32,86766.5,1,1,0,6,43"
2025-12-26T19:30:00.000-00:00,"0,0.88,100,1.84,0,-88828.26,0,3,0,3,14"
2025-12-27T13:30:00.000-00:00,"0,0.02,100,1,2.13,-28854.31,0,4,1,1,0"
2025-12-27T22:00:00.000-00:00,"1,0.14,100,0.44,0.04,-5531.75,0,1,1,2,0"
2025-12-27T23:15:00.000-00:00,"1,1.33,100,3.35,0.05,-9381.09,0,1,1,5,3"
2025-12-28T06:15:00.000-00:00,"0,0.07,100,0.84,1.96,-86.85,0,1,0,2,2"
2025-12-28T09:30:00.000-00:00,"1,0.6,100,2.18,0.22,5174.18,1,2,1,5,0"
2025-12-28T18:45:00.000-00:00,"0,0.44,100,1.67,0.67,-1593.67,0,3,1,1,1"
2025-12-28T22:45:00.000-00:00,"0,0.61,100,1.48,0.03,3871.69,1,3,1,19,0"
2025-12-29T01:15:00.000-00:00,"1,0.69,100,1.95,0.64,34147.31,1,1,0,1,1"
2025-12-29T09:15:00.000-00:00,"0,0.26,100,1.53,0.91,155204.68,1,2,1,4,4"
2025-12-29T11:00:00.000-00:00,"1,0.24,100,0.59,1.95,-9049.63,0,1,1,49,0"
2025-12-30T13:45:00.000-00:00,"1,0.62,100,1.59,0.24,10019.39,1,2,1,6,9"
2025-12-31T01:15:00.000-00:00,"0,0.11,100,1.47,0.33,44525.73,1,1,1,4,0"
2025-12-31T01:15:00.000-00:00,"1,0.17,100,1.38,0.04,22833.14,1,1,1,13,1"
2025-12-31T04:45:00.000-00:00,"0,0.25,100,0.82,1.08,41617.05,1,1,1,2,2"
2025-12-31T22:30:00.000-00:00,"1,0.1,100,0.63,0.64,-45806.7,0,1,1,5,0"
2026-01-01T02:00:00.000-00:00,"1,0.2,100,4.24,0.05,-28587.34,0,1,1,1,2"
2026-01-01T09:30:00.000-00:00,"0,1.16,100,3.9,0.02,-35031.26,0,1,0,15,6"
2026-01-01T12:00:00.000-00:00,"1,0.64,100,5.82,0.16,-12657.8,0,2,1,1,2"
2026-01-01T17:15:00.000-00:00,"1,0.04,100,0.28,0.01,-4375.43,0,3,1,1,7"
2026-01-01T18:00:00.000-00:00,"1,0.17,100,1.38,1.63,25805.83,1,3,1,1,0"
2026-01-01T22:00:00.000-00:00,"1,1.69,100,4.47,0.08,14614.2,1,3,1,3,15"
2026-01-02T03:00:00.000-00:00,"0,0.17,100,0.72,2.04,53974.42,1,1,1,5,0"
2026-01-02T07:15:00.000-00:00,"1,0.03,100,0.68,1.72,67617.45,1,1,1,2,0"
2026-01-02T08:45:00.000-00:00,"1,0.41,100,1.83,0.02,64571.48,1,1,1,3,6"
2026-01-02T09:00:00.000-00:00,"1,1.07,100,3.78,0,56109,1,1,1,4,19"
2026-01-02T11:15:00.000-00:00,"1,0.64,100,3.56,0,116468.52,1,2,0,3,1"
2026-01-02T14:15:00.000-00:00,"1,0.05,100,0.44,1.76,55518.27,1,1,1,32,0"
2026-01-02T14:30:00.000-00:00,"0,0.86,100,2.18,0.04,70274.82,1,3,1,1,0"
2026-01-03T00:15:00.000-00:00,"0,0.39,100,1.68,0.02,105322.12,1,1,0,2,1"
2026-01-03T08:30:00.000-00:00,"0,1.07,100,4.74,0,44924.86,1,2,0,2,2"
2026-01-03T18:00:00.000-00:00,"1,0.12,100,1.43,0.72,65838.39,1,3,0,1,4"
2026-01-04T20:00:00.000-00:00,"0,0.07,100,1.37,0.57,69997.59,1,3,1,6,0"
2026-01-04T20:15:00.000-00:00,"0,0.69,100,3.61,0.02,76969.42,1,3,0,8,0"
2026-01-05T06:15:00.000-00:00,"1,1.21,100,2.46,0.02,179590.12,1,1,0,12,8"
2026-01-05T07:00:00.000-00:00,"0,0.3,100,1.79,0.04,140481.44,1,1,0,4,0"
2026-01-05T08:00:00.000-00:00,"1,0.26,100,0.98,0.01,134521.4,1,2,1,2,1"
2026-01-05T10:00:00.000-00:00,"0,0.85,100,5.3,0.17,163403.8,1,1,0,2,20"
2026-01-05T13:15:00.000-00:00,"0,0.2,100,1.21,0.13,141246.26,1,4,1,1,1"
2026-01-05T13:30:00.000-00:00,"1,0.12,100,3.75,0.13,150085.77,1,2,0,1,12"
2026-01-05T20:00:00.000-00:00,"1,0.64,100,3.48,0.22,209812.59,1,3,1,1,7"
2026-01-06T03:45:00.000-00:00,"1,0.05,100,0.59,0.8,124701.47,1,1,1,1,0"
2026-01-06T10:15:00.000-00:00,"0,0.75,100,1.13,0.45,79011.39,1,2,0,6,5"
2026-01-06T19:15:00.000-00:00,"0,0.31,100,3.46,0.06,-91306.07,0,3,0,1,4"
2026-01-06T21:00:00.000-00:00,"1,0.01,100,0.56,0.96,-37634.83,0,3,1,2,0"
2026-01-06T21:15:00.000-00:00,"0,0.38,100,0.77,0.45,-19867.86,0,3,0,17,1"
2026-01-07T00:15:00.000-00:00,"1,0.14,100,0.64,0.5,48516.15,1,1,1,4,0"
2026-01-07T00:45:00.000-00:00,"1,1.59,100,2.93,0.53,30836.07,1,1,0,1,12"
2026-01-07T08:30:00.000-00:00,"1,0.05,100,0.35,0.45,-13357.58,0,2,1,4,0"
2026-01-07T09:00:00.000-00:00,"0,0.7,100,3.02,0.05,2700.15,1,1,1,7,25"
2026-01-07T11:00:00.000-00:00,"0,0.63,100,1.09,0.32,-102937.07,0,2,0,1,4"
2026-01-07T14:15:00.000-00:00,"0,1.39,100,2.32,0.19,-73290.09,0,2,1,6,13"
2026-01-07T14:30:00.000-00:00,"0,1.36,100,2.67,0.26,-82913.71,0,3,1,1,0"
2026-01-08T02:15:00.000-00:00,"1,0.32,100,1.24,0.18,-97837.82,0,1,1,5,0"
2026-01-08T06:00:00.000-00:00,"0,0.34,100,2.88,0.08,-113434.5,0,1,1,1,12"
2026-01-08T07:45:00.000-00:00,"0,0.01,100,1.85,0.3,-157343.47,0,1,0,4,1"
