Date,Message
2025-10-23T02:30:00.000-00:00,"1,0.11,100,0.84,0.31,3.31,1,1,1,1,3"
2025-10-23T09:00:00.000-00:00,"1,0.33,100,1.4,0.21,85.95,1,1,1,6,5"
2025-10-23T21:45:00.000-00:00,"1,0.14,100,0.78,2.5,-262.35,0,1,1,2,0"
2025-10-24T03:30:00.000-00:00,"0,0.98,100,1.56,0.04,-324.49,0,3,0,1,49"
2025-10-24T08:45:00.000-00:00,"0,0.32,100,2.43,0.19,-142.51,0,2,1,6,0"
2025-10-24T20:30:00.000-00:00,"0,0.51,100,1.99,0.36,-282.85,0,3,0,3,19"
2025-10-26T21:00:00.000-00:00,"0,0.01,100,1.66,0.05,-221.95,0,3,0,23,2"
2025-10-26T21:00:00.000-00:00,"0,0.33,100,1.05,0.5,-178.49,0,3,0,26,0"
2025-10-27T02:15:00.000-00:00,"0,0.53,100,1.86,0.13,-70.53,0,1,0,4,1"
2025-10-27T07:45:00.000-00:00,"1,0.25,100,4.38,0.29,11.87,1,1,1,7,2"
2025-10-28T00:00:00.000-00:00,"0,0.05,100,1.59,0.24,-63.33,0,1,1,1,2"
2025-10-28T12:30:00.000-00:00,"0,1.66,100,2.63,0.08,-339.23,0,2,0,1,14"
2025-10-29T04:00:00.000-00:00,"0,0.11,100,0.3,0,-472.53,0,1,0,1,1"
2025-10-29T09:15:00.000-00:00,"1,0.02,100,1.04,0.23,-421.01,0,2,1,4,1"
2025-10-29T12:00:00.000-00:00,"1,0.02,100,1.94,0.14,-198.67,0,2,0,1,0"
2025-10-29T12:15:00.000-00:00,"1,0.3,100,1.41,0.18,-235.99,0,2,0,2,1"
2025-10-29T15:45:00.000-00:00,"1,0.05,100,0.72,1.5,-104.64,0,3,1,2,0"
2025-10-29T21:30:00.000-00:00,"1,0.61,100,2.73,0.13,-3.27,0,3,0,5,2"
2025-10-30T11:00:00.000-00:00,"0,0.88,100,2.1,0.04,-136.33,0,2,0,3,3"
2025-10-30T12:00:00.000-00:00,"1,0.03,100,0.75,0.57,-21.62,0,2,1,1,1"
2025-10-30T13:45:00.000-00:00,"1,0.7,100,2.39,0.12,-69.6,0,2,1,6,4"
2025-11-02T22:00:00.000-00:00,"1,0.42,100,2.41,0.09,185.39,1,3,0,10,0"
2025-11-02T22:00:00.000-00:00,"1,0.1,100,0.45,2.4,107.98,1,3,1,12,0"
2025-11-02T22:00:00.000-00:00,"1,0.11,100,0.49,0,97.19,1,3,1,13,0"
2025-11-02T22:45:00.000-00:00,"1,0.44,100,2.83,0.11,152.64,1,3,1,11,3"
2025-11-04T10:30:00.000-00:00,"0,0.17,100,1.74,0,-243.85,0,2,0,1,2"
2025-11-04T12:15:00.000-00:00,"0,0.1,100,0.91,0.12,-201.43,0,2,0,4,7"
2025-11-04T15:00:00.000-00:00,"0,0.64,100,4.56,0.34,-183.3,0,4,0,7,0"
2025-11-04T15:30:00.000-00:00,"1,0.3,100,1.87,0.02,-184.79,0,3,1,1,0"
2025-11-05T00:30:00.000-00:00,"1,0.65,100,2.26,0.04,-276.03,0,3,0,3,14"
2025-11-05T03:00:00.000-00:00,"0,1.36,100,3.07,0.36,-429.85,0,1,0,1,5"
2025-11-05T05:15:00.000-00:00,"1,0.04,100,0.43,0.17,-256.36,0,1,1,3,1"
2025-11-05T05:45:00.000-00:00,"1,0.22,100,0.6,0,-274.84,0,1,1,7,0"
2025-11-05T05:45:00.000-00:00,"0,0.92,100,6.74,0.02,-269.68,0,1,1,15,5"
2025-11-05T11:00:00.000-00:00,"1,0.33,100,1.81,0.41,-16.39,0,2,0,2,6"
2025-11-05T12:30:00.000-00:00,"0,0.58,100,1.67,0,-82.33,0,2,0,1,4"
2025-11-05T12:45:00.000-00:00,"1,0.4,100,3.97,0.12,-153.28,0,2,1,12,6"
2025-11-05T15:00:00.000-00:00,"0,0.44,100,2,0.06,-45.05,0,3,0,1,2"
2025-11-05T15:30:00.000-00:00,"0,1,100,2.72,0.11,-4.19,0,2,0,7,11"
2025-11-06T12:00:00.000-00:00,"1,0.19,100,1.47,0.15,71.83,1,2,1,13,0"
2025-11-06T22:00:00.000-00:00,"0,0.09,100,1.38,0.43,218.09,1,3,1,9,0"
2025-11-07T11:45:00.000-00:00,"0,0.12,100,1.43,0.23,-79.59,0,2,1,1,0"
2025-11-07T13:30:00.000-00:00,"0,0.17,100,0.99,2.77,-102.85,0,4,1,2,0"
2025-11-10T13:15:00.000-00:00,"1,0.49,100,1.26,0.19,223.67,1,4,0,1,4"
2025-11-10T22:45:00.000-00:00,"0,0.41,100,2.39,0.63,192.22,1,4,1,34,3"
2025-11-11T03:30:00.000-00:00,"0,0.05,100,1.05,1,35.74,1,1,1,6,0"
2025-11-11T05:00:00.000-00:00,"0,0.62,100,2.54,0.12,128.4,1,4,1,7,54"
2025-11-11T07:00:00.000-00:00,"0,0.4,100,1.51,0.14,-64.16,0,1,1,1,6"
2025-11-11T21:15:00.000-00:00,"0,0.36,100,5.5,0.77,-367.61,0,3,1,1,1"
2025-11-12T04:15:00.000-00:00,"0,0.06,100,0.9,0.36,-416.38,0,1,1,1,3"
2025-11-12T05:15:00.000-00:00,"0,0.18,100,3.45,0.31,-417.2,0,1,1,1,2"
2025-11-12T13:30:00.000-00:00,"0,0.25,100,2.84,0.39,-605.93,0,4,1,1,2"
2025-11-12T15:45:00.000-00:00,"0,0.75,100,1.77,0.21,-775.62,0,3,0,3,3"
2025-11-12T16:15:00.000-00:00,"0,0.16,100,1.11,0,-727.37,0,3,0,7,2"
2025-11-12T18:30:00.000-00:00,"0,0.68,100,1.44,0.4,-679.16,0,4,0,10,9"
2025-11-13T07:30:00.000-00:00,"0,0.27,100,8.89,0.84,-261.29,0,2,1,1,0"
2025-11-13T08:45:00.000-00:00,"0,0.13,100,0.26,0.24,-503.2,0,2,0,1,0"
2025-11-13T08:45:00.000-00:00,"0,0.91,100,1.35,0.11,-432.23,0,2,1,2,0"
2025-11-13T13:30:00.000-00:00,"1,0.22,100,2.87,0.14,-249.28,0,4,1,3,0"
2025-11-13T15:30:00.000-00:00,"1,0.35,100,1.72,0.07,-289.59,0,4,0,8,4"
2025-11-14T05:00:00.000-00:00,"0,0.1,100,1.05,0.02,-606.04,0,1,1,2,0"
2025-11-14T06:15:00.000-00:00,"0,0.1,100,0.71,0.33,-595.21,0,1,0,5,3"
2025-11-14T07:30:00.000-00:00,"0,0.13,100,0.38,1.31,-566.66,0,2,1,1,0"
2025-11-14T08:00:00.000-00:00,"0,0.29,100,1.51,0.21,-534.22,0,1,1,1,34"
2025-11-14T13:00:00.000-00:00,"0,0.47,100,1.18,0.19,-613.78,0,4,1,2,1"
2025-11-17T05:45:00.000-00:00,"0,0.11,100,0.49,0.75,22.32,1,1,1,1,1"
2025-11-17T07:15:00.000-00:00,"0,0.4,100,2.08,0.12,43.86,1,1,1,9,0"
2025-11-17T09:15:00.000-00:00,"1,0.74,100,3.58,0.38,42.23,1,2,1,1,6"
2025-11-17T11:00:00.000-00:00,"1,0.53,100,1.96,0.01,6.14,1,3,1,1,69"
2025-11-17T23:00:00.000-00:00,"0,0.13,100,2.54,0.03,104.07,1,1,0,1,2"
2025-11-18T05:00:00.000-00:00,"0,0.78,100,2.68,0.48,-80.37,0,1,0,1,1"
2025-11-18T05:00:00.000-00:00,"0,0.35,100,1.31,0.07,-46.94,0,1,1,3,0"
2025-11-18T07:30:00.000-00:00,"0,0.86,100,7.38,0.16,-103.46,0,1,0,2,1"
2025-11-18T07:30:00.000-00:00,"0,0.05,100,0.75,1.3,-72.75,0,1,0,4,0"
2025-11-18T08:00:00.000-00:00,"0,0.14,100,1.17,0.24,-30.76,0,1,0,16,0"
2025-11-18T12:30:00.000-00:00,"0,0.07,100,0.2,3.37,98.82,1,4,0,1,1"
2025-11-18T22:00:00.000-00:00,"1,0.09,100,0.82,0.36,408.56,1,3,0,2,5"
2025-11-18T22:00:00.000-00:00,"1,0.21,100,1.93,0.19,392.4,1,3,0,8,0"
2025-11-19T06:15:00.000-00:00,"0,0.19,100,2.34,0.27,239.07,1,1,0,1,1"
2025-11-19T10:15:00.000-00:00,"1,0.21,100,3.55,0.47,232.79,1,2,1,1,1"
2025-11-19T11:00:00.000-00:00,"1,0.23,100,2.9,0.13,322.39,1,2,1,1,1"
2025-11-19T15:30:00.000-00:00,"1,0.25,100,0.84,1.33,417.86,1,3,0,1,0"
