Date,Message
2025-10-21T02:00:00.000-00:00,"0,0.9,100,2.79,0.05,-622.6,0,1,0,1,1"
2025-10-21T05:30:00.000-00:00,"1,0.33,100,0.76,0.07,-542.1,0,1,1,1,12"
2025-10-21T08:15:00.000-00:00,"0,0.55,100,1.07,0.86,-459.9,0,2,0,3,1"
2025-10-21T08:45:00.000-00:00,"0,1.18,100,1.39,0.12,-347.6,0,2,0,5,2"
2025-10-21T09:45:00.000-00:00,"1,0.04,100,0.97,0.38,-249.35,0,2,1,1,3"
2025-10-21T12:30:00.000-00:00,"1,0.73,100,1.09,0.27,159.76,1,2,1,5,4"
2025-10-21T13:00:00.000-00:00,"1,1.26,100,2.53,0.02,-30.02,0,2,0,12,0"
2025-10-21T13:30:00.000-00:00,"1,0.24,100,1.72,0.41,-353.31,0,2,1,20,0"
2025-10-21T15:00:00.000-00:00,"0,0.06,100,1.36,0.02,-527.89,0,3,0,1,3"
2025-10-21T17:15:00.000-00:00,"1,0.48,100,1.36,0.77,-168.47,0,3,1,6,1"
2025-10-22T01:00:00.000-00:00,"1,0.43,100,4.37,0.24,193.04,1,3,0,11,4"
2025-10-22T13:30:00.000-00:00,"1,1.1,100,3.68,0.02,749.43,1,1,1,15,25"
2025-10-22T22:00:00.000-00:00,"1,1.51,100,6.01,0.11,1271.52,1,3,1,2,4"
2025-10-23T00:45:00.000-00:00,"1,0.19,100,1.11,0.25,1981.87,1,1,0,2,0"
2025-10-23T02:45:00.000-00:00,"0,0.18,100,1.71,0.31,1673.71,1,1,0,1,5"
2025-10-23T08:15:00.000-00:00,"0,0.11,100,1.3,0.45,1891.92,1,2,0,1,4"
2025-10-23T09:30:00.000-00:00,"1,0.24,100,0.47,0.12,2529.64,1,2,1,1,0"
2025-10-23T13:00:00.000-00:00,"1,0.42,100,0.88,0.02,2438.74,1,2,1,15,1"
2025-10-24T03:15:00.000-00:00,"0,0.29,100,1.02,0.22,1288.41,1,1,0,2,4"
2025-10-24T08:45:00.000-00:00,"1,0.06,100,1.03,0.14,1415.39,1,2,0,3,0"
2025-10-24T11:00:00.000-00:00,"1,1.09,100,3.97,0,1275.56,1,2,1,4,9"
2025-10-24T12:00:00.000-00:00,"1,0.25,100,1.8,0.27,1476.06,1,2,1,2,0"
2025-10-26T22:00:00.000-00:00,"0,0.66,100,2.26,0.12,894.5,1,3,1,14,0"
2025-10-27T03:45:00.000-00:00,"0,0.25,100,1.27,0.59,611.44,1,1,1,5,5"
2025-10-27T06:15:00.000-00:00,"0,0.52,100,2.76,0,712.07,1,1,0,18,3"
2025-10-27T07:00:00.000-00:00,"1,0.45,100,2.34,0.23,484.2,1,1,0,8,0"
2025-10-27T07:00:00.000-00:00,"1,0.08,100,0.82,0.41,429.01,1,1,1,9,0"
2025-10-27T12:15:00.000-00:00,"1,0.25,100,1.12,0.21,76.24,1,2,1,1,1"
2025-10-27T18:45:00.000-00:00,"1,0.38,100,0.88,0.08,-16.43,0,2,1,27,2"
2025-10-27T20:45:00.000-00:00,"1,0.07,100,1.33,0.02,205.33,1,3,1,1,0"
2025-10-28T01:45:00.000-00:00,"0,0.03,100,1.17,0.08,17.58,1,1,1,10,0"
2025-10-28T02:30:00.000-00:00,"0,0.52,100,1.98,0.02,60.18,1,1,1,12,2"
2025-10-28T05:15:00.000-00:00,"0,0.34,100,3.31,0.12,-100.76,0,1,1,3,0"
2025-10-28T05:30:00.000-00:00,"0,0.08,100,0.36,1.17,-66.78,0,1,1,5,0"
2025-10-28T23:15:00.000-00:00,"0,0.01,100,0.18,1,-661.43,0,1,0,1,1"
2025-10-29T00:30:00.000-00:00,"1,0.4,100,2.37,0.08,-599.55,0,1,1,2,2"
2025-10-29T03:30:00.000-00:00,"0,0.16,100,0.34,3.56,-675.58,0,1,0,1,2"
2025-10-29T06:30:00.000-00:00,"0,0.77,100,2.33,0,-602.58,0,1,0,5,11"
2025-10-29T06:45:00.000-00:00,"0,0.11,100,1.97,0.11,-870.08,0,3,0,4,55"
2025-10-29T07:15:00.000-00:00,"1,0.05,100,0.9,0.06,-298.13,0,2,0,1,0"
2025-10-29T09:30:00.000-00:00,"0,1.02,100,2.71,0,-624.67,0,2,0,2,2"
2025-10-29T17:30:00.000-00:00,"1,0.26,100,3.82,0.12,232.95,1,3,0,2,8"
2025-10-30T00:00:00.000-00:00,"0,0.06,100,1.74,0.32,-304.3,0,1,0,3,1"
2025-10-30T01:30:00.000-00:00,"1,0.08,100,1.77,1.85,-279.35,0,1,1,5,0"
2025-10-30T19:45:00.000-00:00,"1,0.58,100,1.51,0.8,0.62,1,3,0,18,1"
2025-10-31T01:00:00.000-00:00,"0,0.19,100,2.05,0.2,-85.63,0,3,0,1,15"
2025-10-31T01:00:00.000-00:00,"0,0.12,100,1.09,0.56,-16.44,0,3,1,17,0"
2025-10-31T07:30:00.000-00:00,"0,0.15,100,0.92,0.09,29.12,1,3,1,44,0"
2025-10-31T18:15:00.000-00:00,"1,0.02,100,0.64,0.52,406.26,1,3,1,4,0"
2025-11-03T02:45:00.000-00:00,"1,0.08,100,0.79,1.04,669.77,1,1,1,1,0"
2025-11-03T03:30:00.000-00:00,"0,0.16,100,0.62,0.53,625.71,1,1,1,1,0"
2025-11-03T07:45:00.000-00:00,"1,0.58,100,2.34,0.2,650,1,1,0,5,2"
2025-11-03T08:45:00.000-00:00,"1,2.46,100,19.53,0.2,601.2,1,1,0,36,2"
2025-11-03T10:30:00.000-00:00,"0,0.55,100,2.58,0.07,200.43,1,2,0,3,3"
2025-11-03T10:30:00.000-00:00,"0,0.45,100,3.14,0.01,441.04,1,2,1,8,0"
2025-11-03T10:45:00.000-00:00,"0,0.07,100,0.64,1.32,326.8,1,2,0,7,1"
