Date,Message
2025-10-21T00:30:00.000-00:00,"0,0.56,100,4.51,0,-145.79,0,1,0,6,2"
2025-10-21T01:15:00.000-00:00,"1,0.04,100,1.47,0.23,-81.09,0,1,0,1,0"
2025-10-21T06:30:00.000-00:00,"0,0.07,100,2.21,0.01,-207.9,0,1,0,1,2"
2025-10-21T15:15:00.000-00:00,"0,0.23,100,1.65,0.01,-535.69,0,3,0,1,1"
2025-10-21T20:15:00.000-00:00,"0,0.04,100,1.19,0.27,-626.71,0,3,1,5,8"
2025-10-22T05:45:00.000-00:00,"1,0.04,100,1.94,0.42,-476.85,0,1,1,1,0"
2025-10-22T12:30:00.000-00:00,"1,0.41,100,0.91,1.18,-640.81,0,4,0,2,0"
2025-10-22T19:45:00.000-00:00,"0,0.27,100,2.25,0.05,-539.5,0,3,1,1,2"
2025-10-23T02:00:00.000-00:00,"0,0.03,100,0.14,8.67,-542.04,0,1,1,8,0"
2025-10-23T02:15:00.000-00:00,"0,0.47,100,3.63,0.12,-582.31,0,1,0,2,6"
2025-10-23T05:45:00.000-00:00,"0,0.46,100,2.77,0.12,-517.41,0,1,0,5,4"
2025-10-23T05:45:00.000-00:00,"0,0.32,100,2.4,0,-508.78,0,1,1,26,0"
2025-10-23T12:15:00.000-00:00,"0,0.63,100,3.24,0.27,-397.69,0,2,1,2,3"
2025-10-23T14:15:00.000-00:00,"0,0.85,100,2,0.25,-569.89,0,3,1,1,0"
2025-10-23T22:15:00.000-00:00,"1,0.19,100,3.33,0.63,-483.64,0,1,1,5,0"
2025-10-24T08:30:00.000-00:00,"0,0.8,100,2.58,0.56,-188.54,0,2,0,2,0"
2025-10-24T14:45:00.000-00:00,"1,1.16,100,9.33,0.72,101.29,1,4,0,7,1"
2025-10-26T21:00:00.000-00:00,"0,0.31,100,0.58,1.08,-354.27,0,3,0,20,1"
2025-10-26T22:00:00.000-00:00,"0,1.03,100,3.13,0.25,-92.89,0,3,1,24,4"
2025-10-27T06:00:00.000-00:00,"0,0.15,100,1.04,0.06,-301.6,0,1,1,3,3"
2025-10-27T08:15:00.000-00:00,"0,0.61,100,2.92,0.05,-424.23,0,2,0,1,2"
2025-10-27T12:45:00.000-00:00,"1,0.18,100,1.32,0.05,-48.5,0,2,1,1,9"
2025-10-28T08:00:00.000-00:00,"1,0.63,100,3.65,0.15,49.81,1,1,1,32,0"
2025-10-28T08:00:00.000-00:00,"1,0.07,100,1.42,0.14,23.04,1,1,1,33,0"
2025-10-28T12:30:00.000-00:00,"0,0.53,100,2.07,0,-273.91,0,2,1,2,2"
2025-10-29T04:00:00.000-00:00,"0,0.23,100,0.77,0.75,-1167.72,0,1,0,1,0"
