Date,Message
2025-10-17T07:00:00.000-00:00,"0,0.98,100,2.87,0.23,-206.96,0,1,1,12,8"
2025-10-17T10:45:00.000-00:00,"0,1.68,100,5.56,0.01,-293.6,0,2,0,2,12"
2025-10-17T13:30:00.000-00:00,"1,0.89,100,3.97,0.02,-37.16,0,2,0,2,7"
2025-10-17T16:45:00.000-00:00,"1,0.06,100,0.62,0.38,5.36,1,3,0,1,1"
2025-10-19T21:00:00.000-00:00,"1,0.19,100,1.49,0.94,99.45,1,3,0,7,3"
2025-10-19T21:45:00.000-00:00,"0,0.47,100,0.23,7,61.01,1,1,0,1,2"
2025-10-20T00:00:00.000-00:00,"1,0.45,100,1.46,0.1,126.55,1,1,0,4,3"
2025-10-20T01:45:00.000-00:00,"1,0.94,100,2.82,0.27,179.2,1,1,0,1,1"
2025-10-20T06:00:00.000-00:00,"1,0.13,100,1.46,0.79,126.95,1,1,0,1,0"
2025-10-21T01:00:00.000-00:00,"1,0.67,100,3.39,0.02,206.69,1,1,0,1,0"
2025-10-21T01:00:00.000-00:00,"1,0.45,100,3.65,0.22,179.99,1,1,1,2,0"
2025-10-21T07:30:00.000-00:00,"0,0.97,100,2.22,0.23,-80.04,0,1,1,2,4"
2025-10-21T08:00:00.000-00:00,"0,0.05,100,1.15,0.09,-58.47,0,1,1,4,5"
2025-10-21T12:00:00.000-00:00,"1,0.34,100,1.53,0.1,-60.69,0,2,0,1,1"
2025-10-22T05:15:00.000-00:00,"1,0.77,100,1.71,0.05,-28.69,0,1,1,1,11"
2025-10-22T08:30:00.000-00:00,"1,0.78,100,2.66,0.15,26.9,1,1,0,15,2"
2025-10-22T09:15:00.000-00:00,"0,0.05,100,0.11,12,3.19,1,2,1,1,2"
2025-10-23T03:00:00.000-00:00,"0,0.48,100,1.45,0.3,-80.52,0,1,0,1,2"
2025-10-23T13:15:00.000-00:00,"0,0.64,100,1.86,0.03,127.25,1,2,0,8,2"
2025-10-23T17:30:00.000-00:00,"0,0.05,100,0.78,0.29,152.9,1,3,1,3,0"
2025-10-24T04:15:00.000-00:00,"1,0.08,100,0.3,0.83,7.06,1,1,0,1,1"
2025-10-24T05:30:00.000-00:00,"0,0.48,100,1.66,0.2,15.29,1,1,1,3,8"
2025-10-24T10:00:00.000-00:00,"0,0.21,100,0.83,0.77,-45.04,0,2,1,6,0"
2025-10-24T20:00:00.000-00:00,"1,0.04,100,1.96,0.39,71.71,1,3,1,2,9"
2025-10-27T05:15:00.000-00:00,"0,0.14,100,0.67,0.29,200.51,1,1,0,2,3"
2025-10-27T07:15:00.000-00:00,"1,0.89,100,4.63,0.24,257.56,1,1,0,2,2"
2025-10-27T07:45:00.000-00:00,"1,0.28,100,3.14,0.23,232.63,1,1,0,5,2"
2025-10-27T08:00:00.000-00:00,"0,0.17,100,1.11,0.07,242.59,1,2,1,1,2"
2025-10-27T15:45:00.000-00:00,"0,0.27,100,1.36,0.58,266.77,1,4,0,1,7"
2025-10-27T20:30:00.000-00:00,"1,0.18,100,0.86,0.1,248.27,1,3,1,1,0"
2025-10-28T10:45:00.000-00:00,"1,0.03,100,0.87,0.44,152.99,1,2,1,1,1"
2025-10-28T11:45:00.000-00:00,"1,0.1,100,0.52,0.25,141.06,1,2,1,7,0"
2025-10-28T13:00:00.000-00:00,"0,0.47,100,2.47,0.31,195.07,1,1,1,17,12"
2025-10-29T07:00:00.000-00:00,"1,0.24,100,0.52,0.4,401.47,1,1,1,1,1"
2025-10-29T12:00:00.000-00:00,"0,0.31,100,2.96,0.21,238.56,1,2,1,2,0"
2025-10-29T12:15:00.000-00:00,"0,1.08,100,1.87,0.01,286.57,1,2,1,2,11"
2025-10-29T14:00:00.000-00:00,"1,0.08,100,1.23,0,268.62,1,4,0,1,1"
2025-10-29T15:00:00.000-00:00,"1,0.58,100,1.09,0.05,243.46,1,4,1,3,4"
2025-10-29T18:00:00.000-00:00,"1,0.08,100,1.43,0.52,333.74,1,3,0,1,9"
2025-10-29T18:00:00.000-00:00,"1,0.17,100,0.38,3.33,287.78,1,3,1,11,0"
2025-10-29T18:30:00.000-00:00,"1,0.28,100,0.7,0,217.19,1,4,1,22,0"
2025-10-30T02:00:00.000-00:00,"1,0.48,100,2.87,0.1,22.87,1,1,1,3,3"
2025-10-30T04:00:00.000-00:00,"1,0.25,100,0.87,0.78,-10.58,0,1,1,15,0"
2025-10-30T13:45:00.000-00:00,"0,1.17,100,2.47,0.08,-356.52,0,4,0,1,2"
2025-10-30T13:45:00.000-00:00,"0,0.17,100,0.54,0.68,-303.05,0,4,1,4,0"
2025-10-30T14:00:00.000-00:00,"0,0.66,100,1.95,0.1,-279.48,0,4,0,6,0"
2025-10-30T14:00:00.000-00:00,"0,0.08,100,0.87,0.9,-242.69,0,4,1,7,0"
2025-10-30T14:00:00.000-00:00,"0,0.52,100,1.98,0.31,-211.21,0,4,1,8,0"
2025-10-30T21:45:00.000-00:00,"1,0.19,100,1,0.13,-188.38,0,3,1,3,2"
2025-10-31T13:45:00.000-00:00,"0,0.05,100,1.67,0.33,-186.82,0,1,1,33,0"
2025-11-03T00:45:00.000-00:00,"1,0.12,100,0.75,0.43,-92.2,0,1,0,2,3"
2025-11-03T06:15:00.000-00:00,"1,0.05,100,1.08,2.73,25.15,1,1,1,3,0"
